Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
76,2382644965,purplepeopleeaters65,0,131.84,QB Justin Herbert RB Dalvin Cook FLEX Kareem Hunt RB Chase Edmonds WR DeVante Parker WR Deebo Samuel WR Curtis Samuel TE Kyle Rudolph DST Giants ,,Kenyan Drake,RB,3.50%,24.3
77,2382644857,Aswear3000,0,131.74,QB Justin Herbert RB Dalvin Cook FLEX Nick Chubb RB Brian Hill WR Justin Jefferson WR DeVante Parker WR Andy Isabella TE Hayden Hurst DST Browns ,,Darius Slayton,FLEX,3.50%,0
78,2382521115,eaminge,0,130.58,QB Patrick Mahomes FLEX Latavius Murray RB Kalen Ballage RB Devin Singletary WR Calvin Ridley WR Andy Isabella TE Travis Kelce DST Dolphins  WR Marquise Brown,,Sterling Shepard,WR,3.50%,13.8
79,2382674312,JonHammond,0,130.28001,QB Ryan Fitzpatrick RB Nick Chubb RB Wayne Gallman Jr. WR Stefon Diggs WR A.J. Brown WR Christian Kirk FLEX Nelson Agholor TE Noah Fant DST Giants ,,Damien Harris,RB,3.00%,4.7
80,2382430353,millapetrovich,0,130.02,QB Taysom Hill RB Mike Davis RB Wayne Gallman Jr. FLEX James White WR Michael Thomas WR Nelson Agholor WR T.Y. Hilton TE Travis Kelce DST Saints ,,Ronald Jones II,RB,3.00%,17.3
81,2382672393,sdf12,0,130,QB Tom Brady RB Josh Jacobs RB Wayne Gallman Jr. FLEX Cooper Kupp WR Justin Jefferson WR Mike Evans WR Chris Godwin TE Jonnu Smith DST Jets ,,Rob Gronkowski,TE,3.00%,19.6
82,2382476603,jaalli1,0,129.68,QB Josh Allen RB Nick Chubb RB Nyheim Hines WR DeAndre Hopkins WR DJ Moore WR Nelson Agholor FLEX Golden Tate TE Mike Gesicki DST Rams ,,Tee Higgins,WR,3.00%,15.4
83,2382694449,nsarkos,0,129.38,QB Patrick Mahomes RB Austin Ekeler RB Nyheim Hines WR Keenan Allen FLEX Antonio Brown WR Jamison Crowder WR Andy Isabella TE Travis Kelce DST Broncos ,,Robby Anderson,WR,3.00%,19.4
84,2382570392,Tynology,0,129.08,QB Josh Allen RB Dalvin Cook RB Austin Ekeler WR Justin Jefferson FLEX Breshad Perriman WR Denzel Mims WR Laviska Shenault Jr. TE Travis Kelce DST Vikings ,,Tyler Boyd,FLEX,3.00%,4.5
85,2382469010,lilbegeezy,0,128.98001,QB Patrick Mahomes RB Dalvin Cook RB Melvin Gordon III FLEX A.J. Brown WR Robert Woods WR Curtis Samuel WR Damiere Byrd TE Kyle Rudolph DST Chiefs ,,Bengals ,DST,3.00%,9
86,2382418040,Tnvolnation,0,128.88,QB Patrick Mahomes RB Kareem Hunt RB Kenyan Drake WR Stefon Diggs WR DJ Moore FLEX Nelson Agholor WR Josh Reynolds TE Hunter Henry DST Giants ,,Cardinals ,DST,3.00%,8
87,2382355006,shivers12,0,128.38,QB Ryan Fitzpatrick RB Dalvin Cook FLEX Wayne Gallman Jr. RB Nyheim Hines WR Keenan Allen WR Christian Kirk WR T.Y. Hilton TE Austin Hooper DST Saints ,,Golden Tate,FLEX,3.00%,7.6
88,2382680995,SundanceHI,0,127.84,QB Justin Herbert RB Dalvin Cook RB Nick Chubb WR Curtis Samuel WR Corey Davis WR Laviska Shenault Jr. FLEX Gabriel Davis TE Darren Waller DST Saints ,,Corey Davis,WR,3.00%,10
89,2382664603,Nickgeezee,0,127.70001,QB Derek Carr RB Dalvin Cook FLEX Nyheim Hines RB Brian Hill WR Justin Jefferson WR Robert Woods WR Gabriel Davis TE Travis Kelce DST Saints ,,Henry Ruggs III,WR,2.50%,8.4
90,2382555734,gmccarthy2,0,127.50001,QB Kyler Murray RB Derrick Henry FLEX Nyheim Hines RB Brian Hill WR Keenan Allen WR Stefon Diggs WR Henry Ruggs III TE Kyle Rudolph DST Vikings ,,Tyler Kroft,FLEX,2.50%,0
91,2382383308,tjbarlage,0,126.88001,QB Ryan Fitzpatrick RB Josh Jacobs RB Jordan Wilkins WR Calvin Ridley WR Justin Jefferson WR DeVante Parker FLEX Damiere Byrd TE Darren Waller DST Saints ,,Russell Gage,WR,2.50%,6.4
92,2382457199,adamwanstall,0,126.18001,QB Josh Allen RB Dalvin Cook RB Nyheim Hines FLEX Brian Hill WR Justin Jefferson WR Robert Woods WR Keelan Cole Sr. TE Darren Waller DST Panthers ,,Jared Goff,QB,2.50%,6.02
92,2382677043,malikking,0,126.18,QB Josh Allen RB Derrick Henry RB Mike Davis WR Calvin Ridley WR Jakobi Meyers WR Sterling Shepard FLEX Damiere Byrd TE Jared Cook DST Bengals ,,Daniel Jones,QB,2.50%,10.42
94,2382361412,cmuney20,0,125.200005,QB Derek Carr RB Dalvin Cook RB Nick Chubb FLEX James White WR DJ Moore WR Nelson Agholor WR Gabriel Davis TE Hunter Henry DST Saints ,,Giovani Bernard,RB,2.50%,6.9
95,2382712465,MrDougieMcBuckets,0,125.14,QB Justin Herbert RB Austin Ekeler RB Raheem Mostert FLEX Phillip Lindsay WR Stefon Diggs WR Calvin Ridley WR Justin Jefferson TE Gerald Everett DST Titans ,,Jared Cook,TE,2.50%,0
96,2382434390,andyarndt4375,0,124.1,QB Derek Carr RB Alvin Kamara RB Nick Chubb WR Mike Evans FLEX Robby Anderson WR Curtis Samuel WR Nelson Agholor TE Dawson Knox DST Saints ,,Titans ,DST,2.50%,10
