C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,LW,Brendan Leipsic (16269604),Brendan Leipsic,16269604,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,RW,Kody Clark (16269606),Kody Clark,16269606,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,RW,Zach Senyshyn (16269776),Zach Senyshyn,16269776,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Paul Carey (16269778),Paul Carey,16269778,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Brendan Gaunce (16269780),Brendan Gaunce,16269780,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Anton Blidh (16269782),Anton Blidh,16269782,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Peter Cehlarik (16269784),Peter Cehlarik,16269784,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Matt Filipe (16269786),Matt Filipe,16269786,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Robert Lantosi (16269788),Robert Lantosi,16269788,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Karson Kuhlman (16269790),Karson Kuhlman,16269790,W/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Zdeno Chara (16270050),Zdeno Chara,16270050,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,6.94
,,,,,,,,,,D,Trevor van Riemsdyk (16270072),Trevor van Riemsdyk,16270072,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,3.17
,,,,,,,,,,D,Jonas Siegenthaler (16270074),Jonas Siegenthaler,16270074,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,2.75
,,,,,,,,,,D,Kevan Miller (16270110),Kevan Miller,16270110,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,3.73
,,,,,,,,,,D,Martin Fehervary (16270124),Martin Fehervary,16270124,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Nick Jensen (16270126),Nick Jensen,16270126,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,2.94
,,,,,,,,,,D,Connor Clifton (16270174),Connor Clifton,16270174,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,3.55
,,,,,,,,,,D,John Moore (16270176),John Moore,16270176,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Michal Kempny (16270196),Michal Kempny,16270196,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Urho Vaakanainen (16270224),Urho Vaakanainen,16270224,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Paul LaDue (16270254),Paul LaDue,16270254,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Connor Hobbs (16270256),Connor Hobbs,16270256,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Alexander Alexeyev (16270258),Alexander Alexeyev,16270258,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Cameron Schilling (16270260),Cameron Schilling,16270260,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Colby Williams (16270262),Colby Williams,16270262,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Nick Wolff (16270394),Nick Wolff,16270394,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Jack Ahcan (16270396),Jack Ahcan,16270396,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Steven Kampfer (16270398),Steven Kampfer,16270398,D/UTIL,2500,BOS@WAS 01/30/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Justin Dowling (16268838),Justin Dowling,16268838,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,7.93
,,,,,,,,,,C,Radek Faksa (16268840),Radek Faksa,16268840,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,5
,,,,,,,,,,C,Morgan Geekie (16268858),Morgan Geekie,16268858,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,1.5
,,,,,,,,,,C,Rhett Gardner (16268864),Rhett Gardner,16268864,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0.75
,,,,,,,,,,C,Jordan Martinook (16268896),Jordan Martinook,16268896,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,2.17
,,,,,,,,,,C,Martin Hanzal (16268966),Martin Hanzal,16268966,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,C,Oula Palve (16268968),Oula Palve,16268968,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,C,Jason Cotton (16268970),Jason Cotton,16268970,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,C,David Cotton (16268972),David Cotton,16268972,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,C,Drew Shore (16268974),Drew Shore,16268974,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,C,Jamieson Rees (16268976),Jamieson Rees,16268976,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,C,Ryan Suzuki (16268978),Ryan Suzuki,16268978,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,C,Seth Jarvis (16268980),Seth Jarvis,16268980,C/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,LW,Tanner Kero (16269348),Tanner Kero,16269348,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,6.63
,,,,,,,,,,RW,Brock McGinn (16269350),Brock McGinn,16269350,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,2.2
,,,,,,,,,,LW,Andrew Cogliano (16269374),Andrew Cogliano,16269374,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,4.7
,,,,,,,,,,RW,Ty Dellandrea (16269376),Ty Dellandrea,16269376,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,5.48
,,,,,,,,,,LW,Steven Lorentz (16269378),Steven Lorentz,16269378,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,1.5
,,,,,,,,,,LW,Nick Caamano (16269426),Nick Caamano,16269426,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,2.58
,,,,,,,,,,RW,Joel L'Esperance (16269428),Joel L'Esperance,16269428,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,RW,Joakim Ryan (16269430),Joakim Ryan,16269430,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,LW,Max McCormick (16269432),Max McCormick,16269432,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,1.5
,,,,,,,,,,RW,Blake Comeau (16269502),Blake Comeau,16269502,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,LW,Jason Robertson (16269504),Jason Robertson,16269504,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0.65
,,,,,,,,,,LW,Warren Foegele (16269506),Warren Foegele,16269506,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,5.43
,,,,,,,,,,LW,Michael Mersch (16269648),Michael Mersch,16269648,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,RW,Stelio Mattheos (16269650),Stelio Mattheos,16269650,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,RW,Sheldon Rempal (16269652),Sheldon Rempal,16269652,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,4.1
,,,,,,,,,,RW,Brian Gibbons (16269654),Brian Gibbons,16269654,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,RW,Saku Maenalanen (16269656),Saku Maenalanen,16269656,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,RW,Jeremy Bracco (16269658),Jeremy Bracco,16269658,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,RW,Spencer Smallman (16269660),Spencer Smallman,16269660,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,LW,Jacob Pritchard (16269662),Jacob Pritchard,16269662,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,RW,Justin Williams (16269664),Justin Williams,16269664,W/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,D,Jamie Oleksiak (16270054),Jamie Oleksiak,16270054,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,6.7
,,,,,,,,,,D,Andrej Sekera (16270080),Andrej Sekera,16270080,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,3.78
,,,,,,,,,,D,Mark Pysyk (16270082),Mark Pysyk,16270082,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,1.08
,,,,,,,,,,D,Jake Bean (16270084),Jake Bean,16270084,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,2.8
,,,,,,,,,,D,Joel Hanley (16270138),Joel Hanley,16270138,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Julius Honka (16270140),Julius Honka,16270140,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Taylor Fedun (16270198),Taylor Fedun,16270198,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Thomas Harley (16270236),Thomas Harley,16270236,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Stephen Johns (16270252),Stephen Johns,16270252,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Dillon Heatherington (16270298),Dillon Heatherington,16270298,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Roman Polak (16270300),Roman Polak,16270300,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Ben Gleason (16270302),Ben Gleason,16270302,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Oliwer Kaski (16270304),Oliwer Kaski,16270304,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,D,Roland McKeown (16270306),Roland McKeown,16270306,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,D,Joey Keane (16270308),Joey Keane,16270308,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,D,Maxime Lajoie (16270310),Maxime Lajoie,16270310,D/UTIL,2500,DAL@CAR 01/30/2021 07:00PM ET,CAR,0
,,,,,,,,,,C,Brad Richardson (16268874),Brad Richardson,16268874,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,4.17
,,,,,,,,,,C,Michael McCarron (16268910),Michael McCarron,16268910,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Mitchell Stephens (16268918),Mitchell Stephens,16268918,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,2.32
,,,,,,,,,,C,Philip Tomasino (16269034),Philip Tomasino,16269034,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Josh Wilkins (16269036),Josh Wilkins,16269036,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Anthony Richard (16269038),Anthony Richard,16269038,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Tommy Novak (16269040),Tommy Novak,16269040,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Patrick Harper (16269042),Patrick Harper,16269042,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Sean Malone (16269044),Sean Malone,16269044,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Rem Pitlick (16269046),Rem Pitlick,16269046,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Boo Nieves (16269086),Boo Nieves,16269086,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Ryan Lohin (16269088),Ryan Lohin,16269088,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Jack Finley (16269090),Jack Finley,16269090,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Gage Goncalves (16269092),Gage Goncalves,16269092,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Jimmy Huntington (16269094),Jimmy Huntington,16269094,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Ross Colton (16269096),Ross Colton,16269096,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Alex Barre-Boulet (16269098),Alex Barre-Boulet,16269098,C/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Colton Sissons (16269364),Colton Sissons,16269364,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,3.64
,,,,,,,,,,RW,Nick Cousins (16269390),Nick Cousins,16269390,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,4.57
,,,,,,,,,,RW,Barclay Goodrow (16269406),Barclay Goodrow,16269406,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,4.28
,,,,,,,,,,LW,Yakov Trenin (16269458),Yakov Trenin,16269458,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,3.95
,,,,,,,,,,RW,Mathieu Olivier (16269460),Mathieu Olivier,16269460,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,2.94
,,,,,,,,,,RW,Alexander Volkov (16269480),Alexander Volkov,16269480,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,2.6
,,,,,,,,,,LW,Pat Maroon (16269482),Pat Maroon,16269482,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,1.76
,,,,,,,,,,LW,Eeli Tolvanen (16269530),Eeli Tolvanen,16269530,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,RW,Rocco Grimaldi (16269532),Rocco Grimaldi,16269532,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,5.2
,,,,,,,,,,RW,Gemel Smith (16269548),Gemel Smith,16269548,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Calle Jarnkrok (16269566),Calle Jarnkrok,16269566,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,4.77
,,,,,,,,,,RW,Nikita Kucherov (16269578),Nikita Kucherov,16269578,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Marian Gaborik (16269594),Marian Gaborik,16269594,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Tanner Jeannot (16269746),Tanner Jeannot,16269746,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,LW,Cole Smith (16269748),Cole Smith,16269748,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,1.5
,,,,,,,,,,RW,Cory Conacher (16269814),Cory Conacher,16269814,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Boris Katchouk (16269816),Boris Katchouk,16269816,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Dennis Yan (16269818),Dennis Yan,16269818,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Taylor Raddysh (16269820),Taylor Raddysh,16269820,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Luke Witkowski (16269822),Luke Witkowski,16269822,W/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Jan Rutta (16270048),Jan Rutta,16270048,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,4.9
,,,,,,,,,,D,Luke Schenn (16270070),Luke Schenn,16270070,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,3.3
,,,,,,,,,,D,Jarred Tinordi (16270104),Jarred Tinordi,16270104,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,7.3
,,,,,,,,,,D,Matt Benning (16270106),Matt Benning,16270106,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,1.58
,,,,,,,,,,D,Callan Foote (16270118),Callan Foote,16270118,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,1.93
,,,,,,,,,,D,Mark Borowiecki (16270164),Mark Borowiecki,16270164,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,4.28
,,,,,,,,,,D,Ben Harpur (16270166),Ben Harpur,16270166,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Andreas Borgman (16270186),Andreas Borgman,16270186,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Luca Sbisa (16270216),Luca Sbisa,16270216,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,2.6
,,,,,,,,,,D,Tyler Lewington (16270370),Tyler Lewington,16270370,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Dan Hamhuis (16270372),Dan Hamhuis,16270372,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Korbinian Holzer (16270374),Korbinian Holzer,16270374,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Jeremy Davies (16270376),Jeremy Davies,16270376,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Matt Donovan (16270378),Matt Donovan,16270378,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Alexandre Carrier (16270380),Alexandre Carrier,16270380,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Frederic Allard (16270382),Frederic Allard,16270382,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Sean Day (16270424),Sean Day,16270424,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Daniel Walcott (16270426),Daniel Walcott,16270426,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Devante Stephens (16270428),Devante Stephens,16270428,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Ben Thomas (16270430),Ben Thomas,16270430,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Dmitry Semykin (16270432),Dmitry Semykin,16270432,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Cameron Gaunce (16270434),Cameron Gaunce,16270434,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Alex Green (16270436),Alex Green,16270436,D/UTIL,2500,NSH@TB 01/30/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Michael Rasmussen (16268884),Michael Rasmussen,16268884,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,4.65
,,,,,,,,,,C,Ryan Lomberg (16268894),Ryan Lomberg,16268894,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,1.5
,,,,,,,,,,C,Rodrigo Abols (16268952),Rodrigo Abols,16268952,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Brian Boyle (16268954),Brian Boyle,16268954,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Henrik Borgstrom (16268956),Henrik Borgstrom,16268956,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Aleksi Saarela (16268958),Aleksi Saarela,16268958,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Kyle Criscuolo (16269074),Kyle Criscuolo,16269074,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Christoffer Ehn (16269076),Christoffer Ehn,16269076,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Dominic Turgeon (16269078),Dominic Turgeon,16269078,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Chase Pearson (16269080),Chase Pearson,16269080,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Joseph Veleno (16269082),Joseph Veleno,16269082,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Kyle Brodziak (16269084),Kyle Brodziak,16269084,C/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,LW,Mathias Brome (16269354),Mathias Brome,16269354,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0.91
,,,,,,,,,,RW,Brett Connolly (16269370),Brett Connolly,16269370,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,1.08
,,,,,,,,,,RW,Luke Glendening (16269402),Luke Glendening,16269402,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,3.1
,,,,,,,,,,LW,Valtteri Filppula (16269404),Valtteri Filppula,16269404,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,2.3
,,,,,,,,,,RW,Juho Lammikko (16269418),Juho Lammikko,16269418,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Vinnie Hinostroza (16269420),Vinnie Hinostroza,16269420,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0.93
,,,,,,,,,,RW,Riley Barber (16269476),Riley Barber,16269476,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,LW,Darren Helm (16269478),Darren Helm,16269478,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0.75
,,,,,,,,,,RW,Owen Tippett (16269494),Owen Tippett,16269494,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,1
,,,,,,,,,,LW,Aleksi Heponiemi (16269496),Aleksi Heponiemi,16269496,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Taro Hirose (16269544),Taro Hirose,16269544,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,5.6
,,,,,,,,,,RW,Givani Smith (16269546),Givani Smith,16269546,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,3.53
,,,,,,,,,,RW,Mason Marchment (16269558),Mason Marchment,16269558,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,RW,Filip Zadina (16269576),Filip Zadina,16269576,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,4.22
,,,,,,,,,,RW,Sam Gagner (16269592),Sam Gagner,16269592,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,2.25
,,,,,,,,,,RW,Adam Erne (16269600),Adam Erne,16269600,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0.75
,,,,,,,,,,RW,Jack Rodewald (16269624),Jack Rodewald,16269624,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,RW,Paul Thompson (16269626),Paul Thompson,16269626,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Scott Wilson (16269628),Scott Wilson,16269628,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Danick Martel (16269630),Danick Martel,16269630,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Turner Elson (16269804),Turner Elson,16269804,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Justin Abdelkader (16269806),Justin Abdelkader,16269806,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Brendan Perlini (16269808),Brendan Perlini,16269808,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Evgeny Svechnikov (16269810),Evgeny Svechnikov,16269810,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,LW,Matt Puempel (16269812),Matt Puempel,16269812,W/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Markus Nutivaara (16270052),Markus Nutivaara,16270052,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,6.3
,,,,,,,,,,D,Christian Djoos (16270066),Christian Djoos,16270066,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,5.55
,,,,,,,,,,D,Danny DeKeyser (16270068),Danny DeKeyser,16270068,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,3.65
,,,,,,,,,,D,Troy Stecher (16270114),Troy Stecher,16270114,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,3.94
,,,,,,,,,,D,Marc Staal (16270116),Marc Staal,16270116,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,DET,2.75
,,,,,,,,,,D,Noah Juulsen (16270132),Noah Juulsen,16270132,D/UTIL,2500,FLA@DET 01/30/2021 07:00PM ET,FLA,0
