Race,Date,Track Name,Laps,Track Length,Finishing Position,Starting Position,Driver,Car Brand,Laps Led,Qualifying Rank,Qualifying Time,Qualifying Speed,Practice Rank,Practice Time,Practice Speed,Pass Differential,Quality Passes,Driver Rating,Fastest Laps,Fantasy Points,Qualifying/Practice Rank
2015_Duck_Commander_500,4/11/2015,Texas Motor Speedway,334,1.5,39,24,Justin Allgaier,Chevrolet,0,24,28.349   ,190.483   ,-1,-1,-1,-3,3,44.3,0,-10,24
2015_Duck_Commander_500,4/11/2015,Texas Motor Speedway,334,1.5,40,28,Michael Annett,Chevrolet,0,28,28.194   ,191.530   ,-1,-1,-1,-18,6,39.9,0,-8,28
2015_Duck_Commander_500,4/11/2015,Texas Motor Speedway,334,1.5,41,8,Paul Menard,Chevrolet,1,8,28.109   ,192.109   ,-1,-1,-1,-27,36,75.5,1,-32.25,8
2015_Duck_Commander_500,4/11/2015,Texas Motor Speedway,334,1.5,42,13,Ryan Blaney,Ford,0,13,28.085   ,192.273   ,-1,-1,-1,-17,2,46.5,1,-28.5,13
2015_Duck_Commander_500,4/11/2015,Texas Motor Speedway,334,1.5,43,41,J.J. Yeley,Toyota,0,41,28.621   ,188.673   ,-1,-1,-1,-3,0,27.3,0,-2,41
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,1,1,Matt Kenseth,Toyota,47,1,14.917   ,128.632   ,-1,-1,-1,0,21,129.8,36,75.75,1
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,2,28,Jimmie Johnson,Chevrolet,0,28,15.211   ,126.146   ,-1,-1,-1,26,37,100.2,17,76.5,28
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,3,23,Jeff Gordon,Chevrolet,0,23,15.276   ,125.609   ,-1,-1,-1,7,40,107.6,29,75.5,23
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,4,25,"Ricky Stenhouse, Jr.",Ford,0,25,15.183   ,126.378   ,-1,-1,-1,3,38,89.8,9,65.5,25
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,5,18,Ryan Newman,Chevrolet,0,18,15.218   ,126.088   ,-1,-1,-1,0,31,92.5,0,52,18
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,6,21,Tony Stewart,Chevrolet,0,21,15.249   ,125.831   ,-1,-1,-1,2,25,80.7,0,53,21
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,7,14,Kyle Larson,Chevrolet,90,14,15.100   ,127.073   ,-1,-1,-1,0,43,113.9,57,95,14
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,8,15,Justin Allgaier,Chevrolet,0,15,15.161   ,126.562   ,-1,-1,-1,2,31,82.3,1,43.5,15
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,9,26,Danica Patrick,Chevrolet,0,26,15.189   ,126.328   ,-1,-1,-1,10,0,72.6,1,52.5,26
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,10,12,Austin Dillon,Chevrolet,0,12,15.197   ,126.262   ,-1,-1,-1,-4,50,97.8,4,38,12
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,11,9,Paul Menard,Chevrolet,0,9,15.129   ,126.829   ,-1,-1,-1,-6,35,90.9,7,34.5,9
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,12,37,Clint Bowyer,Toyota,0,37,15.348   ,125.020   ,-1,-1,-1,-2,53,87.9,9,61.5,37
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,13,30,Aric Almirola,Ford,0,30,15.250   ,125.823   ,-1,-1,-1,-1,17,84.7,1,48.5,30
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,14,10,Jamie McMurray,Chevrolet,0,10,15.155   ,126.612   ,-1,-1,-1,4,39,102.9,2,27,10
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,15,7,Kurt Busch,Chevrolet,98,7,15.124   ,126.871   ,-1,-1,-1,24,54,113.1,31,61,7
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,16,13,"Dale Earnhardt, Jr.",Chevrolet,0,13,15.099   ,127.081   ,-1,-1,-1,-4,18,80.1,23,36.5,13
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,17,24,Brett Moffitt,Toyota,0,24,15.326   ,125.199   ,-1,-1,-1,14,0,56,0,34,24
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,18,32,David Gilliland,Ford,0,32,15.274   ,125.625   ,-1,-1,-1,9,0,62.7,1,40.5,32
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,19,39,"Sam Hornish, Jr.",Ford,0,39,15.358   ,124.938   ,-1,-1,-1,-12,7,57.2,0,45,39
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,20,40,Alex Bowman,Chevrolet,0,40,15.405   ,124.557   ,-1,-1,-1,9,0,54.1,0,44,40
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,21,22,Matt DiBenedetto,Toyota,0,22,15.253   ,125.798   ,-1,-1,-1,-1,0,57.4,0,24,22
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,22,19,Michael McDowell,Ford,0,19,15.235   ,125.947   ,-1,-1,-1,1,0,46.1,0,19,19
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,23,36,Michael Annett,Chevrolet,0,36,15.331   ,125.158   ,-1,-1,-1,4,0,56.5,0,34,36
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,24,3,Carl Edwards,Toyota,86,3,14.953   ,128.322   ,-1,-1,-1,6,58,105,36,38.5,3
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,25,38,Chris Buescher,Ford,0,38,15.348   ,125.020   ,-1,-1,-1,1,0,39.2,0,32,38
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,26,5,Denny Hamlin,Toyota,0,5,15.059   ,127.419   ,-1,-1,-1,6,3,48.5,1,-2.5,5
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,27,42,Cole Whitt,Ford,0,42,15.468   ,124.050   ,-1,-1,-1,-3,0,42.9,0,32,42
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,28,31,Trevor Bayne,Ford,0,31,15.253   ,125.798   ,-1,-1,-1,0,0,47.2,1,19.5,31
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,29,16,"Martin Truex, Jr.",Chevrolet,0,16,15.168   ,126.503   ,-1,-1,-1,-22,19,71.1,6,5,16
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,30,33,Greg Biffle,Ford,6,33,15.283   ,125.551   ,-1,-1,-1,-24,10,68.7,1,19,33
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,31,41,Mike Bliss,Ford,0,41,15.458   ,124.130   ,-1,-1,-1,1,0,31.9,0,23,41
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,32,29,J.J. Yeley,Toyota,0,29,15.223   ,126.046   ,-1,-1,-1,-13,0,31.9,0,9,29
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,33,43,Alex Kennedy,Chevrolet,0,43,15.523   ,123.610   ,-1,-1,-1,-3,0,28.3,0,21,43
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,34,20,A.J. Allmendinger,Chevrolet,0,20,15.236   ,125.939   ,-1,-1,-1,6,49,65.9,0,-4,20
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,35,2,Brad Keselowski,Ford,0,2,14.939   ,128.442   ,-1,-1,-1,5,2,40,10,-19,2
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,36,27,Casey Mears,Chevrolet,0,27,15.192   ,126.303   ,-1,-1,-1,-5,0,58.2,3,0.5,27
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,37,8,Kasey Kahne,Chevrolet,0,8,15.129   ,126.829   ,-1,-1,-1,-8,53,81.7,14,-15,8
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,38,4,Kevin Harvick,Chevrolet,184,4,14.966   ,128.211   ,-1,-1,-1,2,15,111.9,74,55,4
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,39,35,Josh Wise,Ford,0,35,15.295   ,125.453   ,-1,-1,-1,-18,0,38.5,0,1,35
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,40,6,Joey Logano,Ford,0,6,15.071   ,127.317   ,-1,-1,-1,3,1,41.6,4,-28,6
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,41,11,David Ragan,Toyota,0,11,15.176   ,126.436   ,-1,-1,-1,15,4,49.2,2,-29,11
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,42,34,Jeb Burton,Toyota,0,34,15.288   ,125.510   ,-1,-1,-1,0,0,33.7,3,-6.5,34
2015_Food_City_500_In_Support_of_Steve_Byrnes,4/19/2015,Bristol Motor Speedway,500,0.533,43,17,Landon Cassill,Chevrolet,0,17,15.177   ,126.428   ,-1,-1,-1,-24,0,45.3,0,-26,17
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,1,3,Kurt Busch,Chevrolet,291,3,21.326   ,126.606   ,-1,-1,-1,0,13,148.1,62,151.75,3
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,2,5,Kevin Harvick,Chevrolet,2,5,21.356   ,126.428   ,-1,-1,-1,3,28,122.8,49,70,5
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,3,36,Jimmie Johnson,Chevrolet,0,36,21.341   ,126.517   ,-1,-1,-1,36,27,103.5,21,84.5,36
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,4,9,Jamie McMurray,Chevrolet,4,9,21.499   ,125.587   ,-1,-1,-1,29,37,108.8,26,59,9
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,5,1,Joey Logano,Ford,94,1,21.248   ,127.071   ,-1,-1,-1,-8,19,114.7,21,69,1
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,6,40,Kasey Kahne,Chevrolet,0,40,21.444   ,125.909   ,-1,-1,-1,23,33,95.3,20,82,40
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,7,8,Matt Kenseth,Toyota,0,8,21.459   ,125.821   ,-1,-1,-1,11,38,107.7,15,45.5,8
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,8,11,Jeff Gordon,Chevrolet,0,11,21.540   ,125.348   ,-1,-1,-1,-2,36,101.7,10,44,11
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,9,17,Clint Bowyer,Toyota,0,17,21.376   ,126.310   ,-1,-1,-1,7,30,96.3,3,44.5,17
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,10,6,"Martin Truex, Jr.",Chevrolet,0,6,21.409   ,126.115   ,-1,-1,-1,-7,25,107.1,16,38,6
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,11,23,Ryan Newman,Chevrolet,0,23,21.512   ,125.511   ,-1,-1,-1,7,24,84.3,1,45.5,23
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,12,12,Kyle Larson,Chevrolet,0,12,21.604   ,124.977   ,-1,-1,-1,-10,25,89.2,2,33,12
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,13,4,A.J. Allmendinger,Chevrolet,0,4,21.332   ,126.570   ,-1,-1,-1,-14,19,84.3,1,22.5,4
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,14,26,"Dale Earnhardt, Jr.",Chevrolet,0,26,21.216   ,127.262   ,-1,-1,-1,17,35,86.4,9,46.5,26
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,15,15,Paul Menard,Chevrolet,0,15,21.368   ,126.357   ,-1,-1,-1,-9,8,75.2,0,29,15
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,16,16,Chase Elliott,Chevrolet,0,16,21.373   ,126.328   ,-1,-1,-1,8,22,76.9,7,31.5,16
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,17,7,Brad Keselowski,Ford,9,7,21.424   ,126.027   ,-1,-1,-1,-4,15,105,18,28.25,7
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,18,22,Justin Allgaier,Chevrolet,0,22,21.487   ,125.657   ,-1,-1,-1,3,8,72.3,3,31.5,22
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,19,18,Carl Edwards,Toyota,0,18,21.390   ,126.227   ,-1,-1,-1,6,5,63.9,4,26,18
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,20,27,Aric Almirola,Ford,0,27,21.248   ,127.071   ,-1,-1,-1,-4,3,67.5,0,31,27
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,21,32,Greg Biffle,Ford,0,32,21.311   ,126.695   ,-1,-1,-1,11,0,56.1,0,34,32
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,22,2,Denny Hamlin,Toyota,0,2,21.294   ,126.796   ,-1,-1,-1,-31,7,71.6,0,2,2
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,23,10,David Ragan,Toyota,0,10,21.519   ,125.471   ,-1,-1,-1,-24,3,67.5,0,8,10
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,24,34,Trevor Bayne,Ford,0,34,21.334   ,126.559   ,-1,-1,-1,7,0,57.6,4,32,34
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,25,21,Danica Patrick,Chevrolet,0,21,21.470   ,125.757   ,-1,-1,-1,-2,0,56.5,4,17,21
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,26,19,Landon Cassill,Chevrolet,0,19,21.398   ,126.180   ,-1,-1,-1,4,4,62.6,1,11.5,19
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,27,20,Austin Dillon,Chevrolet,0,20,21.400   ,126.168   ,-1,-1,-1,-22,0,56.4,5,12.5,20
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,28,24,"Ricky Stenhouse, Jr.",Ford,0,24,21.607   ,124.960   ,-1,-1,-1,-11,0,51.2,0,12,24
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,29,14,Brett Moffitt,Toyota,0,14,21.359   ,126.410   ,-1,-1,-1,-10,5,64.2,0,0,14
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,30,25,Casey Mears,Chevrolet,0,25,21.208   ,127.310   ,-1,-1,-1,2,0,53,0,9,25
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,31,30,David Gilliland,Ford,0,30,21.289   ,126.826   ,-1,-1,-1,-5,0,42,18,21,30
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,32,41,Alex Bowman,Chevrolet,0,41,21.535   ,125.377   ,-1,-1,-1,-3,0,38.5,6,24,41
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,33,38,Michael Annett,Chevrolet,0,38,21.352   ,126.452   ,-1,-1,-1,6,0,42.4,0,16,38
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,34,43,Reed Sorenson,Ford,0,43,21.912   ,123.220   ,-1,-1,-1,6,0,37.9,6,22,43
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,35,29,"Sam Hornish, Jr.",Ford,0,29,21.278   ,126.892   ,-1,-1,-1,-6,0,42.5,2,4,29
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,36,31,Cole Whitt,Ford,0,31,21.293   ,126.802   ,-1,-1,-1,4,0,42.5,1,3.5,31
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,37,37,Matt DiBenedetto,Toyota,0,37,21.341   ,126.517   ,-1,-1,-1,-3,0,32.7,3,8.5,37
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,38,39,Jeb Burton,Toyota,0,44,21.511   ,125.517   ,-1,-1,-1,1,0,28.5,1,7.5,44
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,39,42,Alex Kennedy,Chevrolet,0,42,21.539   ,125.354   ,-1,-1,-1,-1,0,26.3,1,8.5,42
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,40,33,Jeff Green,Chevrolet,0,33,21.318   ,126.654   ,-1,-1,-1,0,0,25.9,0,-3,33
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,41,13,Tony Stewart,Chevrolet,0,13,21.358   ,126.416   ,-1,-1,-1,5,22,70,3,-26.5,13
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,42,28,Josh Wise,Ford,0,28,21.251   ,127.053   ,-1,-1,-1,-13,0,35.7,0,-14,28
2015_Toyota_Owners_400,4/26/2015,Richmond Raceway,400,0.75,43,35,Joey Gase,Ford,0,35,21.337   ,126.541   ,-1,-1,-1,-7,0,27.9,0,-8,35
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,1,4,"Dale Earnhardt, Jr.",Chevrolet,67,4,49.463   ,193.599   ,-1,-1,-1,-21,138,134.7,2,66.75,4
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,2,5,Jimmie Johnson,Chevrolet,50,5,49.507   ,193.427   ,-1,-1,-1,-33,255,118.5,2,58.5,5
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,3,7,Paul Menard,Chevrolet,0,7,49.511   ,193.412   ,-1,-1,-1,3,313,97.9,3,46.5,7
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,4,3,Ryan Blaney,Ford,0,3,49.460   ,193.611   ,-1,-1,-1,-42,277,103,2,40,3
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,5,36,"Martin Truex, Jr.",Chevrolet,0,36,50.211   ,190.715   ,-1,-1,-1,31,298,99.1,1,70.5,36
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,6,12,"Sam Hornish, Jr.",Ford,0,12,49.786   ,192.343   ,-1,-1,-1,-30,151,83.1,6,47,12
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,7,18,Ryan Newman,Chevrolet,0,18,49.690   ,192.715   ,-1,-1,-1,10,22,58.7,2,49,18
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,8,24,Kevin Harvick,Chevrolet,1,24,49.862   ,192.050   ,-1,-1,-1,77,197,102.6,7,55.75,24
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,9,17,Denny Hamlin,Toyota,5,17,49.684   ,192.738   ,-1,-1,-1,20,344,110.9,0,44.25,17
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,10,34,Josh Wise,Ford,1,34,50.200   ,190.757   ,-1,-1,-1,16,69,62,3,59.75,34
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,11,27,Jamie McMurray,Chevrolet,0,27,49.972   ,191.627   ,-1,-1,-1,31,285,86.1,6,52,27
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,12,19,Kurt Busch,Chevrolet,1,19,49.699   ,192.680   ,-1,-1,-1,26,332,87.8,1,39.75,19
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,13,41,Cole Whitt,Ford,2,41,50.466   ,189.752   ,-1,-1,-1,-22,53,68.4,2,60.5,41
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,14,42,J.J. Yeley,Toyota,0,42,50.602   ,189.242   ,-1,-1,-1,5,6,57.8,4,60,42
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,15,28,Aric Almirola,Ford,0,28,49.975   ,191.616   ,-1,-1,-1,45,305,81.6,1,42.5,28
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,16,37,Alex Bowman,Chevrolet,0,37,50.235   ,190.624   ,-1,-1,-1,7,45,63.6,5,51.5,37
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,17,31,A.J. Allmendinger,Chevrolet,0,31,50.070   ,191.252   ,-1,-1,-1,-27,0,55.8,6,44,31
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,18,43,Matt DiBenedetto,Toyota,0,43,50.707   ,188.850   ,-1,-1,-1,-22,26,55.5,5,53.5,43
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,19,6,Tony Stewart,Chevrolet,6,6,49.509   ,193.419   ,-1,-1,-1,-9,265,92.6,0,13.5,6
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,20,39,David Gilliland,Ford,1,39,50.327   ,190.276   ,-1,-1,-1,78,139,72.9,11,48.75,39
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,21,25,Danica Patrick,Chevrolet,0,25,49.918   ,191.835   ,-1,-1,-1,5,113,67.1,5,29.5,25
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,22,15,Brad Keselowski,Ford,0,15,49.674   ,192.777   ,-1,-1,-1,-57,278,86.4,4,17,15
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,23,35,Justin Allgaier,Chevrolet,1,35,50.205   ,190.738   ,-1,-1,-1,23,3,57.5,6,36.25,35
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,24,38,Chris Buescher,Ford,0,38,50.292   ,190.408   ,-1,-1,-1,-12,18,56,5,36.5,38
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,25,8,Matt Kenseth,Toyota,0,8,49.525   ,193.357   ,-1,-1,-1,0,233,74,6,5,8
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,26,29,"Ricky Stenhouse, Jr.",Ford,1,29,49.984   ,191.581   ,-1,-1,-1,38,51,46.9,6,24.25,29
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,27,32,Bobby Labonte,Ford,1,32,50.090   ,191.176   ,-1,-1,-1,15,0,48,7,25.75,32
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,28,11,Casey Mears,Chevrolet,1,11,49.693   ,192.703   ,-1,-1,-1,-9,199,63.4,2,0.25,11
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,29,40,Michael Annett,Chevrolet,0,40,50.361   ,190.147   ,-1,-1,-1,-10,19,50.8,4,28,40
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,30,10,Clint Bowyer,Toyota,0,10,49.666   ,192.808   ,-1,-1,-1,-15,83,61.7,6,-3,10
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,31,1,Jeff Gordon,Chevrolet,47,1,49.160   ,194.793   ,-1,-1,-1,-23,244,82.5,2,-4.25,1
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,32,22,Carl Edwards,Toyota,0,22,49.723   ,192.587   ,-1,-1,-1,-48,333,68.5,5,4.5,22
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,33,21,Joey Logano,Ford,0,21,49.714   ,192.622   ,-1,-1,-1,7,27,44.3,5,1.5,21
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,34,2,Kasey Kahne,Chevrolet,3,2,49.441   ,193.685   ,-1,-1,-1,-14,76,78.1,6,-18.25,2
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,35,14,Austin Dillon,Chevrolet,0,14,49.671   ,192.789   ,-1,-1,-1,-26,315,77.5,3,-10.5,14
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,36,23,Michael Waltrip,Toyota,0,23,49.828   ,192.181   ,-1,-1,-1,-1,0,33.6,4,-3,23
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,37,20,Greg Biffle,Ford,0,20,49.701   ,192.672   ,-1,-1,-1,0,13,35.7,2,-9,20
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,38,9,David Ragan,Toyota,0,9,49.615   ,193.006   ,-1,-1,-1,-16,79,51.7,2,-22,9
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,39,30,Landon Cassill,Chevrolet,0,30,50.006   ,191.497   ,-1,-1,-1,12,34,51.9,1,-3.5,30
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,40,33,Brendan Gaughan,Chevrolet,0,33,50.132   ,191.016   ,-1,-1,-1,-15,0,39.8,7,0.5,33
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,41,26,Trevor Bayne,Ford,0,26,49.946   ,191.727   ,-1,-1,-1,19,117,64.9,0,-15,26
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,42,13,Kyle Larson,Chevrolet,0,13,49.670   ,192.792   ,-1,-1,-1,-6,68,50.3,2,-28,13
2015_GEICO_500,5/3/2015,Talladega Superspeedway,188,2.66,43,16,Brian Scott,Chevrolet,0,16,49.677   ,192.765   ,-1,-1,-1,-13,1,27.3,0,-27,16
2015_SpongeBob_SquarePants_400,5/9/2015,Kansas Speedway,267,1.5,1,19,Jimmie Johnson,Chevrolet,10,19,28.379   ,190.282   ,-1,-1,-1,28,61,104.5,16,74.5,19
2015_SpongeBob_SquarePants_400,5/9/2015,Kansas Speedway,267,1.5,2,6,Kevin Harvick,Chevrolet,53,6,28.228   ,191.299   ,-1,-1,-1,13,47,127.2,31,74.75,6
2015_SpongeBob_SquarePants_400,5/9/2015,Kansas Speedway,267,1.5,3,17,"Dale Earnhardt, Jr.",Chevrolet,0,17,28.347   ,190.496   ,-1,-1,-1,13,57,97.9,6,58,17
2015_SpongeBob_SquarePants_400,5/9/2015,Kansas Speedway,267,1.5,4,11,Jeff Gordon,Chevrolet,0,11,28.436   ,189.900   ,-1,-1,-1,-4,57,101,2,48,11
2015_SpongeBob_SquarePants_400,5/9/2015,Kansas Speedway,267,1.5,5,1,Joey Logano,Ford,29,1,28.067   ,192.397   ,-1,-1,-1,41,67,111.1,11,47.75,1
